stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
21204,16922,"RT-77 AT TICES LN",,39.545209,-75.238443,8192
21207,16925,"RT-77 AT POLK LN",,39.514438,-75.229363,8192
21208,16926,"RT-77 AT NORTHVILLE RD",,39.505568,-75.222161,8192
21209,16928,"RT-77 AT PARSONAGE RD",,39.500279,-75.217882,8192
21210,16929,"RT-77 AT HOOVER RD",,39.497438,-75.215610,8192
21211,16930,"RT-77 AT BIG OAK RD",,39.487638,-75.209491,8192
21212,16931,"RT-77 AT SILVER LAKE RD",,39.477258,-75.207233,8192
21214,16779,"WARREN ST AT ORANGE ST",,39.427788,-75.232082,0
21224,16912,"RT-77 AT SILVER LAKE RD",,39.476929,-75.207061,0
21225,16913,"RT-77 AT BIG OAK RD",,39.487159,-75.209162,0
21226,16914,"RT-77 AT HOOVER RD",,39.497709,-75.215622,0
21227,16915,"RT-77 AT PARSONAGE RD",,39.500488,-75.217893,0
21228,16917,"RT-77 AT NORTHVILLE RD",,39.505900,-75.222290,0
21229,16918,"RT-77 AT POLK LN",,39.515088,-75.229732,0
21230,16919,"RT 77 AT RT 540",,39.523678,-75.235851,0
21231,16920,"RT-77 AT OLIVET RD",,39.534840,-75.237191,8192
21232,16921,"RT-77 AT GRIERS LN",,39.543129,-75.238081,8192
21234,28124,"RT-77 AT GARRISON RD#",,39.580460,-75.239880,0
21235,28125,"RT-77 AT COLSON RD#",,39.589530,-75.239530,0
21236,28126,"RT-77 AT NEWKIRK STATION RD#",,39.599707,-75.239153,0
21237,28127,"RT 77 AT RT 40#",,39.616618,-75.229432,8192
21238,28128,"RT-77 AT ALDERMAN RD#",,39.630130,-75.227892,0
21240,28116,"RT-77 AT MONROEVILLE-SWEDESBORO RD#",,39.648550,-75.219801,0
21241,19691,"RT-77 AT LINCOLN RD#",,39.664970,-75.211131,8192
21242,19694,"RT-77 AT HARRISONVILLE-FERRELL RD#",,39.674909,-75.207822,8192
21243,19696,"RT-77 AT SWEDESBORO-FRANKLINVILLE RD#",,39.680058,-75.207072,0
21244,19695,"RT-77 AT MOODS RD#",,39.684609,-75.206391,0
21245,19697,"RT-77 AT MULLICA HILL-EWAN RD#",,39.704139,-75.204041,8192
21247,19765,"RT-45 AT CHATHAM LN",,39.738579,-75.224683,0
21248,19766,"RT-45 AT EARLINGTON AVE",,39.743339,-75.224050,0
21249,19773,"RT-45 AT WOLFERT STATION RD#",,39.747879,-75.217981,0
21250,19767,"RT-45 AT CEDAR RD",,39.753217,-75.212313,0
21251,19820,"RT-45 AT HERITAGE RD#",,39.765699,-75.199914,0
21252,19819,"RT-45 AT BOODY'S MILL RD#",,39.770980,-75.194361,8192
21253,19818,"RT-45 AT CAPITAL DR#",,39.776808,-75.187600,8192
21254,19817,"RT-45 AT MT. ROYAL RD#",,39.782179,-75.182413,8192
21255,19808,"RT 45 AT BERKLEY RD",,39.791197,-75.174711,0
21257,20237,"RT-45 AT ALLIANCE ST#",,39.813490,-75.164672,0
21258,20233,"RT-45 AT MAPLE AVE",,39.818989,-75.162510,0
21259,20234,"RT-45 AT LINCOLN AVE",,39.821560,-75.161521,0
21260,20235,"RT-45 AT EVERGREEN AVE",,39.825448,-75.160023,0
21261,20197,"RT-45 AT STUART ST",,39.828630,-75.158772,0
21262,20198,"RT-45 AT RAILROAD AVE",,39.831318,-75.157693,0
21301,20150,"OLD BROADWAY AT DELSEA DR",,39.871570,-75.126110,8192
21303,20151,"BROADWAY AT WOODBINE AVE",,39.869638,-75.127721,8192
21304,20152,"BROADWAY AT DUNCAN AVE",,39.868109,-75.128962,0
21305,20153,"BROADWAY AT OAK AVE",,39.866648,-75.130153,0
21306,20154,"BROADWAY AT CEDAR AVE",,39.865229,-75.131291,0
21317,20241,"WOODBURY-GLASSBORO RD AT MAPLE AVE#",,39.819880,-75.149791,0
21318,20242,"WOODBURY-GLASSBORO RD AT ELM AVE#",,39.818310,-75.149321,0
21319,20239,"WOODBURY-GLASSBORO RD AT LAKE AVE#",,39.815120,-75.148371,0
21320,20238,"WOODBURY-GLASSBORO RD AT CHESTNUT AVE#",,39.809398,-75.146671,0
21321,19594,"WOODBURY-GLASSBORO RD AT KING AVE",,39.806798,-75.145912,0
21323,20060,"EAST MANTUA AVE AT WOODBURY-GLASSBORO RD#",,39.791510,-75.141842,8192
21324,20059,"EAST MANTUA AVE AT SOUTH PRINCETON AVE#",,39.791389,-75.146203,0
21325,20058,"EAST MANTUA AVE AT NORTH CLINTON AVE#",,39.791269,-75.149152,0
21326,20057,"WEST MANTUA AVE AT NORTH MONROE AVE#",,39.791178,-75.152372,0
21327,20056,"WEST MANTUA AVE AT NORTH LINCOLN AVE#",,39.791148,-75.154522,0
21328,19828,"WENONAH AVE AT HIALIAH AVE#",,39.790819,-75.165202,8192
21330,19826,"MAIN ST AT SUMMIT AVE#",,39.787989,-75.170761,0
21331,19825,"MAIN ST AT NEW YORK AVE#",,39.782349,-75.169270,8192
21332,19824,"MAIN ST AT HERITAGE RD#",,39.765239,-75.164191,0
21334,19822,"MAIN ST AT HURFF LN#",,39.757999,-75.154471,0
21335,19821,"MAIN ST AT TYLERS LAKE RD#",,39.753738,-75.148791,0
21336,19926,"N BROADWAY AT LAMBS ROAD",,39.740530,-75.138723,8192
21337,19927,"N BROADWAY AT W WOODLAND AVE",,39.736310,-75.134621,8192
21338,19925,"BROADWAY AT PITMAN AVE",,39.731418,-75.129933,8192
21339,19938,"S BROADWAY AT W JERSEY AVE",,39.729267,-75.127841,0
21340,19937,"S BROADWAY AT WASHINGTON AVE",,39.725798,-75.124531,0
21342,19724,"HESTON RD 185' W OF MAIN ST.",,39.717720,-75.118113,0
21344,19739,"MAIN ST AT MULLICA HILL RD",,39.706238,-75.111163,0
21355,19723,"HIGGINS DR AT ELLIS ST",,39.697809,-75.128891,0
21356,19720,"ELLIS AVE AT SEWELL RD",,39.699670,-75.123641,0
21357,19721,"ELLIS AVE AT CHURCH ST",,39.702829,-75.116282,0
21358,19725,"HIGH ST AT POPLAR ST",,39.703007,-75.113173,0
21359,19729,"MAIN ST AT HIGH ST",,39.703120,-75.111823,0
21362,19735,"MAIN ST 200' S OF HESTON RD.",,39.717479,-75.116381,0
21364,19934,"S BROADWAY AT WASHINGTON AVE",,39.725869,-75.124452,8192
21365,19933,"S BROADWAY AT CRAFTON AVE",,39.729218,-75.127681,8192
21368,19932,"N BROADWAY AT WOODLAND AVE",,39.736359,-75.134532,8192
21369,19816,"N BROADWAY AT LAMBS ROAD#",,39.740678,-75.138613,0
21373,19833,"MAIN ST AT HOLLYBROOK DR#",,39.765918,-75.164553,0
21374,19832,"MAIN ST AT MAPLE AVE#",,39.783719,-75.169400,0
21375,19831,"MAIN ST AT SUMMIT AVE#",,39.787808,-75.170561,0
21377,19829,"WENONAH AVE AT MCCARTHY AVE#",,39.790688,-75.165540,8192
21378,20055,"WEST MANTUA AVE AT SOUTH LINCOLN AVE#",,39.791008,-75.155021,0
21379,20064,"WEST MANTUA AVE AT SOUTH MONROE AVE#",,39.791110,-75.152372,0
21380,20063,"EAST MANTUA AVE AT SOUTH EAST AVE#",,39.791148,-75.149900,0
21381,20062,"EAST MANTUA AVE AT SOUTH PRINCETON AVE#",,39.791280,-75.146491,0
21382,20061,"EAST MANTUA AVE AT WOODBURY-GLASSBORO RD#",,39.791378,-75.141613,8192
21383,19587,"WOODBURY-GLASSBORO RD AT SAMMLER ST",,39.793190,-75.141691,0
21384,19588,"WOODBURY-GLASSBORO RD AT CATTELL RD",,39.795639,-75.142431,0
21386,19590,"WOODBURY-GLASSBORO RD AT LINCOLN RD",,39.800268,-75.143831,0
21387,19591,"WOODBURY-GLASSBORO RD AT HAMMOND AVE",,39.801898,-75.144300,0
21388,19595,"WOODBURY-GLASSBORO RD AT ROYAL AVE",,39.804279,-75.145172,0
21389,19593,"WOODBURY-GLASSBORO RD AT CHURCH ST",,39.807138,-75.145853,0
21390,20244,"WOODBURY-GLASSBORO RD AT CHESTNUT AVE#",,39.808998,-75.146412,0
21391,20243,"WOODBURY-GLASSBORO RD AT LAKE AVE#",,39.814849,-75.148163,0
21392,20236,"WOODBURY-GLASSBORO RD AT CANDIDUS AVE",,39.817679,-75.148991,0
21393,20240,"WOODBURY-GLASSBORO RD AT MAPLE AVE#",,39.819888,-75.149652,0
21396,20225,"SOUTH EVERGREEN AVE AT PENN BLVD",,39.828978,-75.148682,8192
21406,20146,"BROADWAY AT OAK AVE",,39.866478,-75.130153,0
21407,20147,"BROADWAY AT DUNCAN AVE",,39.868078,-75.128851,0
21408,20148,"BROADWAY AT NEW ST",,39.869988,-75.127301,0
21421,17583,"PARK AVE AT PARK ST",,40.774889,-74.222833,8192
21422,17584,"PARK AVE AT WASHINGTON ST",,40.774039,-74.220953,8192
21423,17585,"PARK AVE AT GLENWOOD AVE",,40.772699,-74.217912,8192
21424,17586,"PARK AVE AT WASHINGTON TERRACE",,40.771677,-74.215632,8192
21425,17587,"PARK AVE AT PROSPECT ST",,40.770820,-74.213702,8192
21426,17588,"PARK AVE AT LINCOLN ST",,40.770148,-74.212301,8192
21427,17589,"PARK AVE AT NORTH CLINTON ST",,40.768710,-74.209342,8192
21428,17590,"PARK AVE AT NORTH ARLINGTON AVE",,40.767370,-74.206592,8192
21429,17591,"PARK AVE AT NORTH ORATON PKWY",,40.765978,-74.203780,8192
21430,17592,"PARK AVE AT GROVE ST",,40.765098,-74.201981,8192
21431,17593,"PARK AVE AT STOCKTON PL",,40.764098,-74.199871,8192
21432,17594,"PARK AVE AT NORTH 19TH ST",,40.763320,-74.198262,8192
21433,17595,"PARK AVE AT NORTH 17TH ST",,40.762539,-74.196660,8192
21434,17596,"PARK AVE AT NORTH 15TH ST",,40.761749,-74.195033,8192
21436,17772,"CHANCELLOR AVE 150' E OF CAMPFIELD ST.",,40.714348,-74.233792,8192
21437,17948,"CHANCELLOR AVE AT 40TH ST#",,40.720958,-74.247910,0
21438,17949,"CHANCELLOR AVE AT STUYVESANT AVE#",,40.719349,-74.245052,0
21439,17950,"CHANCELLOR AVE AT PARK PL#",,40.718217,-74.242991,0
21442,17597,"PARK AVE AT NORTH 15TH ST",,40.761727,-74.194712,8192
21443,17598,"PARK AVE AT NORTH 17TH ST",,40.762508,-74.196313,8192
21444,17599,"PARK AVE AT NORTH 19TH ST",,40.763278,-74.197922,8192
21445,17600,"PARK AVE AT STOCKTON PL",,40.764029,-74.199430,8192
21446,17601,"PARK AVE AT GROVE ST",,40.765547,-74.202573,8192
21447,17602,"PARK AVE AT NORTH ORATON PKWY",,40.766189,-74.203890,8192
21448,17603,"PARK AVE AT NORTH ARLINGTON AVE",,40.767298,-74.206183,8192
21449,17604,"PARK AVE AT NORTH WALNUT ST",,40.768529,-74.208692,8192
21450,17605,"PARK AVE AT LINCOLN ST",,40.770080,-74.211871,8192
21451,17606,"PARK AVE AT PROSPECT ST",,40.770737,-74.213250,8192
21452,17607,"PARK AVE AT WOODLAND AVE",,40.771990,-74.216042,8192
21453,17608,"PARK AVE AT GLENWOOD AVE",,40.772878,-74.218034,8192
21454,17609,"PARK AVE AT WASHINGTON ST",,40.774059,-74.220663,8192
21457,20473,"HARRISON AVE AT NORTH 2ND ST#",,40.745930,-74.159870,0
21458,20474,"HARRISON AVE AT 3RD ST#",,40.746187,-74.158421,8192
21460,20461,"HARRISON AVE AT 6TH ST#",,40.747100,-74.152301,0
21468,20951,"NEWARK AVE AT JFK BLVD",,40.735229,-74.062411,0
21475,20691,"MARTIN LUTHER KING JR DR AT UNION ST",,40.714299,-74.075892,0
21476,20692,"MARTIN LUTHER KING JR DR AT FORREST ST",,40.712879,-74.077222,0
21477,20696,"MARTIN LUTHER KING JR DR AT WILKINSON AVE",,40.707618,-74.082861,0
21478,20697,"MARTIN LUTHER KING JR DR AT BIDWELL AVE",,40.706478,-74.084292,0
21479,20698,"MARTIN LUTHER KING JR DR AT STEGMAN ST",,40.705448,-74.085563,0
21480,20699,"MARTIN LUTHER KING JR DR AT FULTON AVE",,40.704379,-74.086863,0
21481,20700,"MARTIN LUTHER KING JR DR AT ARMSTRONG AVE",,40.703138,-74.088201,0
21482,20701,"MARTIN LUTHER KING JR DR AT STEVENS AVE",,40.702039,-74.089472,0
21483,20702,"MARTIN LUTHER KING JR DR AT WARNER AVE",,40.701329,-74.090262,0
21484,20703,"MARTIN LUTHER KING JR DR AT MCADOO AVE",,40.700699,-74.091191,0
21497,20479,"HARRISON AVE AT 5TH ST#",,40.746930,-74.153971,0
21499,20471,"HARRISON AVE AT 3RD ST#",,40.746330,-74.158021,8192
21500,20472,"HARRISON AVE AT NORTH 2ND ST#",,40.746028,-74.160010,0
21502,20682,"MARTIN LUTHER KING JR DR AT WILKINSON AVE",,40.707739,-74.082632,336
21504,20689,"MARTIN LUTHER KING JR DR AT BRAMHALL AVE",,40.715488,-74.074703,0
21510,21230,"U.S. POSTAL FACILITY AT BULK DOOR",,40.754257,-74.059571,8195
21523,15218,"MORGAN BLVD AT BROADWAY",,39.912600,-75.119100,0
21525,15220,"ARRIVE MORGAN ST AT LAKE SHORE DR",,39.912970,-75.107912,0
21526,15085,"FAIRVIEW ST AT ARNOLD ST",,39.913888,-75.106093,0
21527,15086,"FAIRVIEW ST AT PATTON ST",,39.913888,-75.104453,0
21528,15087,"FAIRVIEW ST AT DENFIELD ST",,39.913868,-75.102720,0
21531,15076,"COLLINGS RD AT ATLANTA ST",,39.906579,-75.097733,0
21532,15078,"COLLINGS RD AT MERRIMAC RD",,39.905587,-75.100670,0
21534,14996,"ALABAMA AVE AT OCTAGON ST",,39.905798,-75.104700,8192
21538,15217,"MT. EPHRAIM AVE AT MINNESOTA RD",,39.905248,-75.096283,8192
21554,15165,"KEARSAGE AVE AT OCTAGON ST",,39.904708,-75.106733,8192
21555,15166,"KEARSAGE AVE AT COLLINGS RD",,39.903428,-75.107372,8192
21556,15075,"COLLINGS RD AT MT. EPHRAIM AVE",,39.906549,-75.097012,8192
21585,15149,"HADDON AVE AT WHITMAN AVE",,39.928967,-75.098502,8192
21586,15150,"HADDON AVE AT EUCLID AVE",,39.928099,-75.097313,8192
21588,15638,"HADDON AVE AT FRANKLIN AVE",,39.920829,-75.082753,0
21589,15639,"HADDON AVE AT BROWNING RD",,39.920409,-75.081491,0
21591,15641,"HADDON AVE AT HILLCREST AVE",,39.919089,-75.077650,0
21592,15642,"HADDON AVE AT WEST ZANE AVE",,39.918609,-75.076191,0
21593,15643,"HADDON AVE AT WEST MADISON AVE",,39.917839,-75.073953,0
21595,15645,"HADDON AVE AT COLLINGS AVE",,39.916280,-75.069333,0
21598,15648,"HADDON AVE AT STILES AVE",,39.914748,-75.063830,0
21599,15649,"HADDON AVE AT CONARD AVE",,39.914027,-75.061203,0
21600,15650,"HADDON AVE AT OGDEN AVE",,39.913509,-75.059301,0
21602,15858,"HADDON AVE AT CRYSTAL LAKE AVE",,39.908029,-75.046013,0
21604,15851,"HADDON AVE AT CARLTON AVE",,39.906768,-75.044192,8192
21605,15872,"HADDON AVE. N AT WAYNE AVE",,39.904119,-75.040961,0
21606,15873,"HADDON AVE. N AT MT. VERNON AVE",,39.902348,-75.038671,0
21608,15414,"HADDONFIELD-BERLIN RD AT TAVISTOCK RD",,39.892338,-75.021622,0
21609,15415,"HADDONFIELD-BERLIN RD AT BRACE RD",,39.889850,-75.019032,0
21610,15416,"HADDONFIELD-BERLIN RD AT SOUTH MANSFIELD BLVD",,39.887389,-75.016463,0
21611,15417,"HADDONFIELD-BERLIN RD AT BROOKFIELD RD",,39.885370,-75.014364,0
21612,15418,"HADDONFIELD-BERLIN RD AT NORTH VALLEY BROOK",,39.883690,-75.012622,0
21613,15419,"HADDONFIELD-BERLIN RD AT BURNT MILL RD",,39.877398,-75.006091,0
21614,15420,"HADDONFIELD-BERLIN RD AT CRANFORD RD",,39.873759,-75.002293,0
21615,15464,"MORRIS DR AT WESTERLY COUNTRY CLUB DR",,39.871548,-74.997641,0
21616,15465,"MORRIS DR AT DOWNS DR",,39.872348,-74.993101,0
21617,15466,"MORRIS DR AT FIRESIDE LN",,39.872268,-74.990623,0
21618,15467,"MORRIS DR AT GATEWOOD RD",,39.871438,-74.987323,8192
21619,15468,"MORRIS DR AT BALSAM RD",,39.869909,-74.983500,0
21620,15469,"MORRIS DR AT CYPRESS LN",,39.869079,-74.981432,0
21621,15470,"MORRIS DR AT EASTERLY COUNTRY CLUB DR",,39.868037,-74.977871,0
21622,15471,"MORRIS DR AT KNIGHT PL",,39.867097,-74.975721,0
21623,15472,"MORRIS DR AT SPRINGDALE RD",,39.866599,-74.974353,0
21625,15548,"SPRINGDALE RD AT CHATEAU DR",,39.869059,-74.972781,0
21626,15549,"SPRINGDALE RD AT WILDERNESS DR",,39.874710,-74.971602,0
21627,15550,"SPRINGDALE RD AT SOUTHWOOD DR",,39.878787,-74.970720,0
21628,15451,"KRESSON RD AT SPRINGDALE RD",,39.881629,-74.969341,0
21629,15452,"KRESSON RD AT OAKLEY DR",,39.878538,-74.964203,0
21630,15453,"KRESSON RD AT COOPERS RUN DR",,39.877247,-74.961713,0
21631,15454,"KRESSON RD AT SADDLEBROOK CT",,39.875579,-74.958402,0
21632,15406,"CROPWELL RD AT LAFAYETTE LN",,39.868237,-74.956903,0
21634,15407,"EVESHAM RD AT SHORT HILL RD",,39.863790,-74.963283,0
21636,16327,"ECHELON RD AT VAN BUREN RD",,39.849020,-74.995511,8192
21637,16354,"ECHELON RD AT LAUREL RD#",,39.851448,-74.997591,8192
21644,16333,"CENTENNIAL BLVD AT MAIN ST",,39.864039,-74.944112,8192
21653,16330,"EVESHAM RD AT WHITE HORSE RD",,39.860567,-74.974350,0
21654,16329,"EVESHAM RD AT HOLLY OAK DR",,39.863719,-74.962922,0
21655,15405,"CROPWELL RD AT LAFAYETTE LN",,39.867939,-74.956782,0
21656,15455,"KRESSON RD AT SADDLEBROOK CT",,39.875839,-74.958524,0
21657,15456,"KRESSON RD AT COOPERS RUN DR",,39.877508,-74.962003,0
21658,15457,"KRESSON RD AT OAKLEY DR",,39.878439,-74.963761,0
21659,15554,"SPRINGDALE RD AT RAVENSWOOD WAY",,39.880689,-74.970362,0
21660,15555,"SPRINGDALE RD AT WHITEHORSE LN",,39.879259,-74.970703,0
21661,15556,"SPRINGDALE RD AT LARK LN",,39.875450,-74.971570,0
21662,15557,"SPRINGDALE RD AT CHATEAU DR",,39.868539,-74.973173,0
21664,15473,"MORRIS DR AT SPRINGDALE RD",,39.866708,-74.974660,0
21665,15474,"MORRIS DR AT EASTERLY COUNTRY CLUB DR",,39.868098,-74.977550,0
21666,15475,"MORRIS DR AT CYPRESS LN",,39.869038,-74.981100,0
21667,15476,"MORRIS DR AT BALSAM RD",,39.869890,-74.983211,0
21668,15477,"MORRIS DR AT FIRESIDE LN",,39.872318,-74.990352,0
21669,15478,"MORRIS DR AT DOWNS DR",,39.872419,-74.992772,0
21670,15479,"MORRIS DR AT WESTERLY COUNTRY CLUB DR",,39.871370,-74.998062,0
21671,15421,"HADDONFIELD-BERLIN RD AT CRANFORD RD",,39.873638,-75.001972,0
21672,15422,"HADDONFIELD-BERLIN RD AT BROWNING LN",,39.877669,-75.006170,0
21673,15423,"HADDONFIELD-BERLIN RD AT CHANDLER AVE",,39.883520,-75.012282,0
21674,15424,"HADDONFIELD-BERLIN RD AT BROOKFIELD RD",,39.885309,-75.014153,0
21675,15425,"HADDONFIELD-BERLIN RD AT SOUTH MANSFIELD BLVD",,39.887227,-75.016142,0
21676,15426,"HADDONFIELD-BERLIN RD AT BRACE RD",,39.890828,-75.019862,8192
21677,15427,"HADDONFIELD-BERLIN RD AT MOORE AVE",,39.892138,-75.021243,0
21679,15868,"HADDON AVE. N AT HOPKINS AVE",,39.900718,-75.036360,0
21680,15869,"HADDON AVE. N AT HAWTHORNE AVE",,39.902798,-75.039083,0
21681,15870,"HADDON AVE. N AT WAYNE AVE",,39.904077,-75.040722,0
21682,15871,"HADDON AVE. N AT MARNE AVE",,39.905190,-75.042142,0
21684,15855,"HADDON AVE AT CUTHBERT BLVD",,39.913159,-75.057492,0
21685,15624,"HADDON AVE AT PENN AVE",,39.913540,-75.059051,0
21687,15626,"HADDON AVE AT STILES AVE",,39.914638,-75.063012,0
21689,15628,"HADDON AVE AT FRAZER AVE",,39.915589,-75.066501,0
21690,15629,"HADDON AVE AT WOODLAWN AVE",,39.916820,-75.070591,0
21692,15631,"HADDON AVE AT EAST MADISON AVE",,39.917820,-75.073570,0
21693,15632,"HADDON AVE AT GARFIELD AVE",,39.918499,-75.075523,0
21694,15633,"HADDON AVE AT HILLCREST AVE",,39.919138,-75.077400,0
21695,15634,"HADDON AVE AT PALMER AVE",,39.919738,-75.079242,0
21696,15635,"HADDON AVE AT BROWNING RD",,39.920379,-75.081123,0
21697,15636,"HADDON AVE AT ARDMORE TER",,39.920999,-75.082911,0
21698,15637,"HADDON AVE AT NARBERTH TER",,39.921580,-75.084642,0
21702,15132,"HADDON AVE AT WALNUT ST",,39.935270,-75.107633,0
21703,15136,"HADDON AVE AT BENSON ST",,39.941140,-75.114892,0
21732,15081,"N. DELAWARE AVE AT ELM ST",,39.952608,-75.126331,0
21734,15254,"STATE ST AT 4TH ST",,39.953317,-75.121590,0
21740,15243,"RIVER AVE AT N. 29TH ST",,39.957620,-75.090792,8192
21744,15124,"FRONT ST AT STATE ST",,39.953649,-75.124340,8192
21763,15123,"FERRY AVE PATCO",,39.922750,-75.092170,8192
21764,16456,"WOODLYNNE AVE AT EVERGREEN AVE",,39.917877,-75.092821,8192
21765,16457,"WOODLYNNE AVE AT COOPER AVE",,39.917518,-75.095510,8192
21767,16459,"WOODLYNNE AVE AT POWELTON AVE",,39.917439,-75.099101,8192
21795,15062,"CARL MILLER BLVD AT S. 8TH ST",,39.923388,-75.112510,0
21796,15063,"CARL MILLER BLVD AT S. 10TH ST",,39.923358,-75.108923,0
21798,15065,"CARL MILLER BLVD AT MARYLAND ST",,39.923618,-75.105601,0
21800,15211,"MT. EPHRAIM AVE AT SAYRS AVE",,39.920848,-75.103441,8192
21801,16451,"FERRY AVE AT MAPLE AVE",,39.918469,-75.100361,8192
21802,16452,"FERRY AVE AT POWELTON AVE",,39.918869,-75.098941,8192
21803,16453,"FERRY AVE AT PARKER AVE",,39.919379,-75.097102,8192
21804,16454,"FERRY AVE AT COOPER AVE",,39.919738,-75.095863,0
21805,16455,"FERRY AVE AT EVERGREEN AVE",,39.920500,-75.093132,8192
21812,20067,"RT-44 AT CENTO BLVD",,39.838579,-75.208411,8192
21816,20103,"GROVE ST AT SALEM RD",,39.847537,-75.190024,0
21817,20099,"GROVE ST AT DELAWARE ST",,39.849900,-75.188563,0
21820,19893,"GROVE AVE AT LIBERTY ST#",,39.859329,-75.183151,8192
21821,19894,"GROVE AVE AT WOODLAWN AVE#",,39.862998,-75.181310,0
21822,19895,"GROVE AVE AT LAKEHURST AVE#",,39.864779,-75.180343,0
21824,19888,"HESSIAN AVE AT LUTHER AVE#",,39.864957,-75.176691,8192
21825,19885,"HESSIAN AVE AT LINCOLN AVE#",,39.864368,-75.174822,0
21826,19898,"HESSIAN AVE AT GIRARD AVE#",,39.863658,-75.172302,0
21827,20133,"HESSIAN AVE AT RED BANK AVE#",,39.862439,-75.168770,0
21830,20121,"RED BANK AVE 300' E OF RED BANK COURT",,39.849699,-75.161510,8195
21831,20127,"RED BANK AVE AT LYNN AVE",,39.847299,-75.158631,8192
21832,20123,"RED BANK AVE AT CARTER AVE",,39.846080,-75.156004,0
21834,20124,"RED BANK AVE AT FRANCES AVE",,39.845208,-75.154030,0
21835,20181,"COOPER ST AT EUCLID ST",,39.836768,-75.150280,8192
21840,19579,"COOPER ST AT MERCER AVE",,39.830079,-75.129371,0
21842,19581,"COOPER ST AT BURKE AVE",,39.827750,-75.122990,0
21843,19582,"COOPER ST AT WALKER AVE",,39.826999,-75.120672,0
21845,19574,"CLEMENTS BRIDGE RD AT CAULFIELD AVE",,39.828229,-75.113051,0
21853,15571,"CHURCH RD AT CHESTNUT TERRACE#",,39.942079,-75.014283,8192
21859,15829,"HIGHLAND AVE AT CREST AVE#",,39.882829,-75.046220,8192
21860,15830,"CLEMENTS BRIDGE RD AT HIGHLAND AVE#",,39.872038,-75.051521,8192
21878,20130,"RED BANK AVE AT RT. 295 EXIT RAMP",,39.855629,-75.165063,8192
21879,20126,"RED BANK AVE AT CARTER AVE",,39.846397,-75.156583,8192
21880,20122,"RED BANK AVE AT LYNN AVE",,39.847299,-75.158842,8192
21883,20129,"RED BANK AVE AT MEADOW CROFT RD",,39.853240,-75.163601,0
21884,20134,"HESSIAN AVE AT RED BANK AVE#",,39.862620,-75.168910,8192
21885,19899,"HESSIAN AVE AT GIRARD AVE#",,39.863700,-75.172681,8192
21886,19900,"HESSIAN AVE AT LINCOLN AVE#",,39.864259,-75.174222,8192
21887,19887,"HESSIAN AVE AT LUTHER AVE#",,39.864900,-75.176241,8192
21888,19901,"GROVE AVE AT HESSIAN AVE#",,39.865689,-75.179972,8192
21889,19902,"GROVE AVE AT LAKEHURST AVE#",,39.865018,-75.180412,0
21890,19892,"GROVE AVE AT WOODLAWN AVE#",,39.863330,-75.181272,0
21891,19891,"GROVE AVE AT LIBERTY ST#",,39.859688,-75.183153,0
21897,20076,"RT-44 AT JOBSTOWN RD",,39.842147,-75.197481,0
21899,20078,"RT-44 AT CENTO BLVD",,39.838788,-75.208102,8195
21920,15224,"MORGAN BLVD AT BROADWAY",,39.912778,-75.119533,0
21938,14558,"HARPER DR AT EAST GATE DR#",,39.945878,-74.956131,8192
21942,14641,"CHURCH RD 300' N OF WAVERLY AVE",,39.929658,-74.975394,0
21947,14648,"FELLOWSHIP RD AT WEST PARK DR",,39.934757,-74.958041,0
21949,14674,"GAITHER DR AT EAST PARK DR",,39.937550,-74.954213,0
21953,14654,"PLEASANT VALLEY AVE AT EAST GATE DR",,39.946738,-74.946803,0
21959,14593,"HARPER DR AT EAST GATE DR#",,39.945839,-74.955831,8192
21960,14557,"HARPER DR AT PLEASANT VALLEY AVE#",,39.948640,-74.951340,8192
21961,14653,"PLEASANT VALLEY AVE AT FELLOWSHIP RD",,39.947968,-74.950010,0
21962,14649,"FELLOWSHIP RD AT EAST GATE DR",,39.942639,-74.952851,0
21970,15539,"RT-70 655'E OF KINGS HWY. ",,39.913479,-75.007701,8192
21976,15011,"BROADWAY AT MORGAN BLVD",,39.912509,-75.119883,8192
21979,15016,"BROADWAY AT VIOLA ST",,39.920708,-75.119691,0
21982,15026,"BROADWAY AT PINE ST",,39.936380,-75.119330,0
21984,15181,"MARKET ST AT N. 6TH ST",,39.945368,-75.119273,8192
21986,15184,"MARKET ST AT N. 2ND ST",,39.946590,-75.125600,8192
21996,14677,"EAST PARK DR AT FELLOWSHIP RD",,39.936999,-74.955742,0
22002,14540,"CHURCH RD AT CROPWELL RD#",,39.930828,-74.979183,8192
22004,16347,"WHITE HORSE RD AT EXECUTIVE DR",,39.851908,-74.984353,8192
22008,16351,"WHITE HORSE RD AT HAMILTON DR",,39.846167,-74.990970,0
22009,16306,"LAUREL RD AT KIRKWOOD AVE",,39.832088,-75.006770,0
22010,16307,"LAUREL RD AT CENTRAL AVE",,39.830128,-75.008031,0
22011,16308,"LAUREL RD AT GRAND AVE",,39.828890,-75.008842,0
22012,16309,"LAUREL RD AT EAST ATLANTIC AVE",,39.827429,-75.009842,0
22013,16310,"LAUREL RD AT WARWICK RD",,39.823738,-75.012202,0
22014,16311,"LAUREL RD AT SARATOGA RD",,39.820869,-75.014042,0
22015,15934,"LAUREL ROAD AT ASTON MARTIN DR",,39.816940,-75.016133,0
22016,15935,"LAUREL ROAD AT SEVENTH AVE",,39.814898,-75.017172,0
